longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,pop_per_household,bedrooms_per_room
-122.04,37.3,25.0,3807.0,600.0,1678.0,600.0,6.6818,411300.0,<1H OCEAN,6.345,2.796666666666667,0.1576044129235618
-122.01,37.3,25.0,4044.0,551.0,1699.0,533.0,8.0837,380600.0,<1H OCEAN,7.587242026266416,3.1876172607879925,0.1362512363996043
-122.01,37.31,23.0,6846.0,1078.0,2951.0,1063.0,6.3702,332000.0,<1H OCEAN,6.440263405456256,2.7761053621825025,0.1574642126789366
-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,372700.0,<1H OCEAN,6.559380378657487,3.089500860585198,0.1535030175806875
-122.0,37.3,29.0,3429.0,524.0,1518.0,520.0,7.218,400700.0,<1H OCEAN,6.594230769230769,2.919230769230769,0.152814231554389
-122.03,37.31,19.0,2885.0,859.0,1520.0,784.0,3.375,275700.0,<1H OCEAN,3.67984693877551,1.9387755102040816,0.2977469670710572
-122.03,37.3,30.0,3007.0,554.0,1551.0,616.0,5.8521,326300.0,<1H OCEAN,4.8814935064935066,2.517857142857143,0.1842367808446957
-122.03,37.3,22.0,3583.0,758.0,1792.0,695.0,5.4842,335300.0,<1H OCEAN,5.1553956834532375,2.57841726618705,0.2115545632151828
-122.02,37.31,34.0,2629.0,433.0,1301.0,431.0,6.083,341400.0,<1H OCEAN,6.099767981438515,3.0185614849187936,0.1647014073792316
-122.02,37.31,35.0,2355.0,384.0,1248.0,378.0,5.9714,332500.0,<1H OCEAN,6.23015873015873,3.3015873015873014,0.1630573248407643
-122.02,37.3,26.0,1983.0,301.0,924.0,297.0,6.7123,354600.0,<1H OCEAN,6.6767676767676765,3.111111111111111,0.1517902168431669
-122.02,37.3,32.0,2134.0,328.0,903.0,322.0,6.359,341900.0,<1H OCEAN,6.627329192546584,2.8043478260869565,0.1537019681349578
-122.02,37.32,27.0,4336.0,754.0,2009.0,734.0,6.3923,348300.0,<1H OCEAN,5.907356948228883,2.7370572207084467,0.1738929889298893
-122.02,37.31,33.0,2563.0,434.0,1230.0,418.0,6.3197,340100.0,<1H OCEAN,6.131578947368421,2.9425837320574164,0.1693328131096371
-122.03,37.32,15.0,5132.0,1059.0,2156.0,982.0,5.6511,404800.0,<1H OCEAN,5.226069246435845,2.195519348268839,0.2063522992985191
-122.0,37.32,34.0,3450.0,731.0,1915.0,689.0,4.7402,244500.0,<1H OCEAN,5.0072568940493465,2.7793904208998548,0.2118840579710145
-122.01,37.31,26.0,1391.0,241.0,700.0,236.0,6.6766,332700.0,<1H OCEAN,5.8940677966101696,2.9661016949152543,0.1732566498921639
-122.01,37.32,32.0,3108.0,613.0,1577.0,603.0,4.6613,284000.0,<1H OCEAN,5.154228855721393,2.615257048092869,0.1972329472329472
-122.0,37.31,33.0,4211.0,918.0,2389.0,861.0,4.7235,242200.0,<1H OCEAN,4.890824622531939,2.7746806039488967,0.2180004749465685
-122.02,37.33,25.0,3823.0,584.0,1689.0,571.0,7.3693,373600.0,<1H OCEAN,6.695271453590193,2.957968476357268,0.1527596128694742
-122.03,37.33,23.0,4221.0,671.0,1782.0,641.0,7.4863,412300.0,<1H OCEAN,6.585023400936038,2.78003120124805,0.1589670694148306
-122.03,37.34,16.0,1755.0,410.0,674.0,410.0,5.1602,231200.0,<1H OCEAN,4.280487804878049,1.64390243902439,0.2336182336182336
-122.02,37.34,30.0,1036.0,151.0,467.0,156.0,6.448,360600.0,<1H OCEAN,6.641025641025641,2.993589743589744,0.1457528957528957
-122.0,37.33,30.0,4033.0,794.0,1788.0,807.0,5.6932,338700.0,<1H OCEAN,4.997521685254028,2.2156133828996283,0.1968757748574262
-122.02,37.35,26.0,2785.0,418.0,1221.0,422.0,8.1078,365700.0,<1H OCEAN,6.599526066350711,2.893364928909953,0.1500897666068222
-122.02,37.35,22.0,3219.0,756.0,1479.0,667.0,4.1473,354400.0,<1H OCEAN,4.826086956521739,2.217391304347826,0.2348555452003727
-122.02,37.34,26.0,1992.0,328.0,980.0,342.0,6.2475,350000.0,<1H OCEAN,5.824561403508772,2.865497076023392,0.1646586345381526
-122.02,37.34,28.0,2488.0,396.0,1190.0,410.0,5.7881,344700.0,<1H OCEAN,6.068292682926829,2.902439024390244,0.1591639871382636
-122.03,37.34,25.0,5404.0,906.0,2338.0,883.0,6.0577,451800.0,<1H OCEAN,6.12004530011325,2.6477916194790487,0.1676535899333826
-122.03,37.35,25.0,3095.0,514.0,1251.0,507.0,5.5388,352100.0,<1H OCEAN,6.104536489151874,2.467455621301775,0.1660743134087237
-122.01,37.35,33.0,2517.0,496.0,1158.0,443.0,5.0785,289500.0,<1H OCEAN,5.681715575620768,2.613995485327314,0.1970599920540325
-122.0,37.35,20.0,4304.0,851.0,2059.0,835.0,5.1674,333000.0,<1H OCEAN,5.154491017964072,2.465868263473054,0.1977230483271375
-122.0,37.34,27.0,1716.0,290.0,817.0,301.0,5.9158,343100.0,<1H OCEAN,5.700996677740863,2.7142857142857144,0.168997668997669
-122.0,37.34,31.0,3344.0,620.0,1604.0,572.0,5.2108,351500.0,<1H OCEAN,5.846153846153846,2.804195804195804,0.1854066985645933
-122.01,37.34,31.0,3080.0,526.0,1493.0,582.0,6.3052,344200.0,<1H OCEAN,5.292096219931271,2.5652920962199315,0.1707792207792207
-122.05,37.35,34.0,2494.0,375.0,1399.0,382.0,7.3753,388100.0,<1H OCEAN,6.528795811518324,3.662303664921466,0.1503608660785886
-122.05,37.34,34.0,2515.0,401.0,1079.0,399.0,7.7865,423900.0,<1H OCEAN,6.303258145363409,2.7042606516290726,0.1594433399602385
-122.05,37.34,31.0,1443.0,215.0,627.0,222.0,6.6087,416500.0,<1H OCEAN,6.5,2.824324324324324,0.1489951489951489
-122.06,37.34,20.0,3435.0,593.0,1293.0,553.0,6.7578,451400.0,<1H OCEAN,6.211573236889692,2.338155515370705,0.1726346433770014
-122.04,37.35,28.0,3250.0,485.0,1328.0,473.0,7.4729,431600.0,<1H OCEAN,6.871035940803383,2.807610993657505,0.1492307692307692
-122.04,37.34,28.0,3081.0,460.0,1260.0,461.0,7.5372,432600.0,<1H OCEAN,6.683297180043384,2.733188720173536,0.1493021746186303
-122.03,37.35,16.0,1156.0,198.0,455.0,216.0,7.2779,292900.0,<1H OCEAN,5.351851851851852,2.1064814814814814,0.1712802768166089
-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,370100.0,<1H OCEAN,5.859259259259259,2.577777777777778,0.1668773704171934
-122.04,37.34,25.0,1994.0,287.0,704.0,283.0,7.7799,447300.0,<1H OCEAN,7.045936395759718,2.487632508833922,0.1439317953861584
-122.03,37.34,17.0,1165.0,278.0,598.0,287.0,4.0129,342400.0,<1H OCEAN,4.059233449477352,2.083623693379791,0.23862660944206
-122.04,37.34,23.0,2590.0,725.0,1795.0,680.0,3.16,225000.0,<1H OCEAN,3.808823529411765,2.639705882352941,0.2799227799227799
-122.04,37.34,19.0,3694.0,1036.0,2496.0,986.0,3.6991,271500.0,<1H OCEAN,3.746450304259635,2.531440162271805,0.2804547915538711
-122.05,37.37,35.0,1365.0,256.0,662.0,262.0,5.6533,291400.0,<1H OCEAN,5.209923664122138,2.5267175572519083,0.1875457875457875
-122.05,37.36,34.0,2400.0,419.0,1017.0,384.0,4.1369,316900.0,<1H OCEAN,6.25,2.6484375,0.1745833333333333
-122.05,37.36,27.0,2621.0,513.0,1063.0,523.0,3.9848,409700.0,<1H OCEAN,5.011472275334608,2.032504780114723,0.1957268218237314
-122.06,37.35,31.0,1795.0,281.0,872.0,282.0,8.0599,381800.0,<1H OCEAN,6.365248226950355,3.092198581560284,0.1565459610027855
-122.06,37.36,35.0,2693.0,493.0,1343.0,455.0,6.0777,327500.0,<1H OCEAN,5.918681318681319,2.951648351648352,0.1830672112885258
-122.06,37.37,32.0,2510.0,578.0,1160.0,581.0,4.9087,322700.0,<1H OCEAN,4.320137693631669,1.9965576592082617,0.2302788844621514
-122.04,37.37,23.0,5135.0,911.0,2351.0,863.0,5.2319,430100.0,<1H OCEAN,5.950173812282735,2.724217844727694,0.1774099318403116
-122.03,37.36,28.0,2490.0,345.0,948.0,361.0,6.4913,411900.0,<1H OCEAN,6.8975069252077565,2.6260387811634347,0.1385542168674698
-122.04,37.35,20.0,2016.0,313.0,767.0,310.0,6.837,383000.0,<1H OCEAN,6.503225806451613,2.4741935483870967,0.1552579365079365
-122.05,37.36,29.0,1733.0,255.0,679.0,278.0,7.5337,406800.0,<1H OCEAN,6.233812949640288,2.4424460431654675,0.1471436814772071
-122.04,37.36,26.0,3298.0,460.0,1241.0,472.0,6.8753,403000.0,<1H OCEAN,6.987288135593221,2.629237288135593,0.1394784718010915
-122.05,37.37,27.0,3885.0,661.0,1537.0,606.0,6.6085,344700.0,<1H OCEAN,6.410891089108911,2.536303630363036,0.1701415701415701
-122.03,37.36,16.0,2697.0,803.0,1369.0,723.0,4.4699,367400.0,<1H OCEAN,3.7302904564315353,1.893499308437068,0.2977382276603633
-122.02,37.35,17.0,2975.0,608.0,1465.0,577.0,5.8779,362200.0,<1H OCEAN,5.155979202772963,2.538994800693241,0.2043697478991596
-122.02,37.35,18.0,1221.0,255.0,507.0,271.0,5.3679,228400.0,<1H OCEAN,4.5055350553505535,1.8708487084870848,0.2088452088452088
-122.03,37.35,19.0,3811.0,1227.0,1930.0,1153.0,3.5154,311400.0,<1H OCEAN,3.305290546400694,1.673894189071986,0.3219627394384676
-122.03,37.37,16.0,3402.0,1193.0,1479.0,1043.0,3.5861,500001.0,<1H OCEAN,3.261744966442953,1.4180249280920425,0.3506760728982951
-122.02,37.36,21.0,2471.0,677.0,1486.0,689.0,3.9038,243800.0,<1H OCEAN,3.586357039187228,2.1567489114658924,0.2739781464993929
-122.02,37.36,25.0,2074.0,387.0,1273.0,383.0,4.7609,378000.0,<1H OCEAN,5.415143603133159,3.3237597911227152,0.1865959498553519
-122.01,37.36,16.0,1105.0,354.0,499.0,324.0,4.2061,253600.0,<1H OCEAN,3.4104938271604937,1.5401234567901234,0.3203619909502262
-122.02,37.36,24.0,1709.0,437.0,892.0,408.0,4.9671,335200.0,<1H OCEAN,4.188725490196078,2.1862745098039214,0.2557050906963136
-122.01,37.36,25.0,2796.0,429.0,1267.0,426.0,6.6329,349000.0,<1H OCEAN,6.563380281690141,2.9741784037558685,0.1534334763948497
-122.01,37.36,21.0,2483.0,396.0,1194.0,424.0,7.1273,346300.0,<1H OCEAN,5.856132075471698,2.8160377358490565,0.1594844945630286
-122.01,37.35,16.0,3716.0,916.0,1551.0,759.0,4.5,323600.0,<1H OCEAN,4.895915678524374,2.0434782608695654,0.2465016146393972
-122.0,37.36,19.0,2237.0,433.0,1158.0,426.0,6.7718,368300.0,<1H OCEAN,5.251173708920188,2.718309859154929,0.1935628073312472
-122.0,37.36,25.0,3534.0,949.0,1880.0,849.0,3.4238,337000.0,<1H OCEAN,4.162544169611308,2.214369846878681,0.2685342388228636
-122.0,37.36,17.0,6012.0,1737.0,3539.0,1625.0,3.8464,239400.0,<1H OCEAN,3.699692307692308,2.1778461538461538,0.2889221556886227
-122.03,37.37,9.0,2966.0,770.0,1430.0,740.0,3.0047,256000.0,<1H OCEAN,4.008108108108108,1.9324324324324325,0.2596089008766015
-122.03,37.37,41.0,2123.0,425.0,1032.0,435.0,4.6957,284800.0,<1H OCEAN,4.880459770114943,2.372413793103448,0.2001884126236457
-122.03,37.37,30.0,1269.0,290.0,556.0,266.0,3.8125,325000.0,<1H OCEAN,4.770676691729324,2.0902255639097747,0.2285263987391647
-122.04,37.37,42.0,1125.0,273.0,616.0,258.0,3.6765,252800.0,<1H OCEAN,4.3604651162790695,2.387596899224806,0.2426666666666666
-122.04,37.37,33.0,2757.0,489.0,1201.0,481.0,5.0453,311600.0,<1H OCEAN,5.731808731808732,2.496881496881497,0.177366702937976
-122.04,37.38,38.0,2850.0,550.0,1518.0,514.0,4.2028,273600.0,<1H OCEAN,5.544747081712062,2.953307392996109,0.1929824561403508
-122.03,37.38,21.0,2667.0,798.0,1433.0,727.0,3.8732,252400.0,<1H OCEAN,3.668500687757909,1.9711141678129296,0.2992125984251969
-122.02,37.38,43.0,1261.0,317.0,836.0,333.0,4.0911,224600.0,<1H OCEAN,3.7867867867867866,2.5105105105105103,0.2513877874702617
-122.01,37.38,32.0,726.0,204.0,538.0,203.0,4.505,230400.0,<1H OCEAN,3.5763546798029555,2.6502463054187197,0.2809917355371901
-122.02,37.37,8.0,5686.0,1489.0,3250.0,1329.0,4.2782,327700.0,<1H OCEAN,4.278404815650865,2.4454477050413845,0.2618712627506155
-122.01,37.37,11.0,2559.0,694.0,1309.0,668.0,4.1847,167300.0,<1H OCEAN,3.830838323353293,1.9595808383233533,0.2711996873778819
-122.01,37.37,25.0,2213.0,360.0,1066.0,390.0,7.2165,360900.0,<1H OCEAN,5.674358974358975,2.7333333333333334,0.1626751016719385
-122.0,37.37,16.0,1434.0,372.0,804.0,361.0,3.7045,178100.0,<1H OCEAN,3.972299168975069,2.227146814404432,0.2594142259414226
-122.03,37.39,22.0,3280.0,933.0,1842.0,795.0,4.4107,232700.0,<1H OCEAN,4.1257861635220126,2.316981132075472,0.2844512195121951
-122.02,37.38,32.0,1889.0,487.0,1321.0,508.0,3.2574,254400.0,<1H OCEAN,3.718503937007874,2.6003937007874014,0.2578083642138697
-122.01,37.39,26.0,2500.0,962.0,2374.0,879.0,3.5586,222200.0,<1H OCEAN,2.844141069397042,2.700796359499431,0.3848
-122.01,37.39,36.0,1976.0,361.0,1348.0,371.0,5.6447,252600.0,<1H OCEAN,5.326145552560647,3.633423180592992,0.1826923076923076
-122.0,37.39,36.0,1236.0,229.0,880.0,247.0,5.791,239400.0,<1H OCEAN,5.004048582995951,3.562753036437247,0.1852750809061488
-122.03,37.39,34.0,2600.0,650.0,1994.0,650.0,4.0223,250200.0,<1H OCEAN,4.0,3.067692307692308,0.25
-122.02,37.4,35.0,2348.0,531.0,1475.0,498.0,4.35,261000.0,<1H OCEAN,4.714859437751004,2.961847389558233,0.2261499148211243
-122.01,37.39,16.0,3015.0,829.0,1769.0,807.0,4.0068,249500.0,<1H OCEAN,3.7360594795539033,2.192069392812887,0.2749585406301824
-122.02,37.39,35.0,2297.0,497.0,1428.0,497.0,4.7431,239700.0,<1H OCEAN,4.621730382293762,2.8732394366197185,0.216369177187636
-122.04,37.39,5.0,8745.0,2211.0,3959.0,2019.0,4.7685,280100.0,<1H OCEAN,4.331352154531946,1.96087171867261,0.2528301886792453
-122.05,37.38,23.0,3200.0,907.0,2029.0,866.0,3.5649,450000.0,<1H OCEAN,3.695150115473441,2.3429561200923787,0.2834375
-122.05,37.38,24.0,2424.0,501.0,1367.0,507.0,4.072,364200.0,<1H OCEAN,4.781065088757397,2.6962524654832345,0.2066831683168316
-122.05,37.38,29.0,1875.0,340.0,816.0,350.0,5.4351,336500.0,<1H OCEAN,5.357142857142857,2.3314285714285714,0.1813333333333333
-122.06,37.38,20.0,4293.0,1272.0,2389.0,1210.0,4.2719,270800.0,NEAR BAY,3.5479338842975205,1.9743801652892563,0.2962962962962963
-122.05,37.37,27.0,2687.0,768.0,1362.0,725.0,3.4028,324200.0,<1H OCEAN,3.706206896551724,1.8786206896551725,0.2858206177893561
-122.05,37.39,25.0,347.0,82.0,148.0,77.0,4.4531,350000.0,<1H OCEAN,4.5064935064935066,1.922077922077922,0.2363112391930835
-122.06,37.4,21.0,12855.0,3226.0,7273.0,3052.0,4.3351,267400.0,NEAR BAY,4.211992136304063,2.38302752293578,0.2509529366005445
-122.06,37.39,26.0,18.0,4.0,8.0,4.0,3.75,375000.0,NEAR BAY,4.5,2.0,0.2222222222222222
-122.06,37.39,22.0,1236.0,290.0,413.0,274.0,3.6875,40000.0,NEAR BAY,4.510948905109489,1.5072992700729928,0.2346278317152103
-122.06,37.38,20.0,3401.0,768.0,1497.0,747.0,4.2188,500001.0,NEAR BAY,4.552878179384203,2.004016064257028,0.2258159364892678
-122.06,37.38,21.0,1798.0,399.0,837.0,410.0,5.6999,470000.0,NEAR BAY,4.385365853658537,2.0414634146341464,0.2219132369299221
-122.06,37.37,18.0,3058.0,661.0,1377.0,675.0,6.1299,500001.0,<1H OCEAN,4.53037037037037,2.04,0.2161543492478744
-122.06,37.38,20.0,2976.0,766.0,1227.0,634.0,4.8625,262500.0,NEAR BAY,4.694006309148265,1.935331230283912,0.2573924731182795
-122.07,37.39,19.0,1465.0,342.0,646.0,345.0,4.712,289300.0,NEAR BAY,4.246376811594203,1.872463768115942,0.2334470989761092
-122.08,37.4,23.0,806.0,158.0,373.0,156.0,5.9291,284600.0,NEAR BAY,5.166666666666667,2.391025641025641,0.1960297766749379
-122.07,37.4,16.0,3352.0,813.0,1440.0,729.0,3.7359,262500.0,NEAR BAY,4.598079561042524,1.9753086419753083,0.2425417661097852
-122.07,37.41,26.0,1184.0,225.0,815.0,218.0,5.7657,322300.0,NEAR BAY,5.431192660550459,3.738532110091743,0.1900337837837837
-122.07,37.4,15.0,2940.0,910.0,943.0,711.0,4.359,192200.0,NEAR BAY,4.135021097046414,1.3263009845288327,0.3095238095238095
-122.08,37.4,19.0,3565.0,858.0,1639.0,744.0,4.1544,277000.0,NEAR BAY,4.791666666666667,2.202956989247312,0.2406732117812061
-122.08,37.4,25.0,1750.0,341.0,999.0,319.0,5.806,308700.0,NEAR BAY,5.4858934169279,3.1316614420062696,0.1948571428571428
-122.08,37.41,20.0,1896.0,456.0,1069.0,436.0,4.6875,288900.0,NEAR BAY,4.348623853211009,2.451834862385321,0.240506329113924
-122.09,37.4,36.0,1575.0,379.0,1036.0,382.0,5.1408,264700.0,NEAR BAY,4.12303664921466,2.712041884816754,0.2406349206349206
-122.1,37.41,33.0,6277.0,1274.0,3025.0,1211.0,5.4721,343300.0,NEAR BAY,5.183319570602808,2.49793559042114,0.2029631989804046
-122.09,37.41,8.0,1480.0,414.0,856.0,445.0,2.8203,284100.0,NEAR BAY,3.3258426966292136,1.9235955056179772,0.2797297297297297
-122.09,37.41,14.0,753.0,193.0,421.0,153.0,4.2463,266700.0,NEAR BAY,4.921568627450981,2.751633986928105,0.2563081009296148
-122.09,37.41,18.0,1476.0,473.0,838.0,415.0,3.575,274000.0,NEAR BAY,3.5566265060240965,2.019277108433735,0.320460704607046
-122.09,37.4,22.0,1489.0,436.0,662.0,470.0,3.5179,197200.0,NEAR BAY,3.168085106382979,1.4085106382978725,0.2928139691067831
-122.09,37.4,17.0,748.0,184.0,412.0,180.0,3.4375,290600.0,NEAR BAY,4.155555555555556,2.2888888888888888,0.2459893048128342
-122.09,37.42,23.0,4874.0,1251.0,2699.0,1163.0,3.8003,229800.0,NEAR BAY,4.190885640584694,2.3207222699914016,0.2566680344686089
-122.11,37.41,27.0,5110.0,1599.0,2764.0,1482.0,3.4198,351900.0,NEAR BAY,3.44804318488529,1.8650472334682864,0.3129158512720156
-122.09,37.4,26.0,3218.0,1021.0,2087.0,964.0,3.2875,182700.0,NEAR BAY,3.3381742738589213,2.1649377593360994,0.31727781230578
-122.1,37.4,27.0,3410.0,1156.0,2314.0,1086.0,3.4868,165600.0,NEAR BAY,3.139963167587477,2.130755064456722,0.3390029325513196
-122.1,37.4,23.0,1755.0,508.0,1374.0,506.0,4.3077,293500.0,NEAR BAY,3.4683794466403164,2.7154150197628457,0.2894586894586894
-122.1,37.4,19.0,1085.0,288.0,1009.0,305.0,3.9091,276000.0,NEAR BAY,3.557377049180328,3.308196721311476,0.2654377880184332
-122.11,37.4,16.0,1994.0,489.0,1173.0,472.0,4.1875,266400.0,NEAR BAY,4.22457627118644,2.485169491525424,0.245235707121364
-122.11,37.4,15.0,255.0,63.0,138.0,74.0,4.6591,175000.0,NEAR BAY,3.445945945945946,1.864864864864865,0.2470588235294117
-122.1,37.4,23.0,514.0,210.0,367.0,206.0,3.1736,181300.0,NEAR BAY,2.495145631067961,1.7815533980582523,0.4085603112840467
-122.08,37.4,52.0,766.0,203.0,448.0,196.0,2.5208,316700.0,NEAR BAY,3.9081632653061225,2.2857142857142856,0.2650130548302872
-122.09,37.39,43.0,2065.0,535.0,1029.0,500.0,3.7318,327700.0,NEAR BAY,4.13,2.058,0.2590799031476997
-122.09,37.39,30.0,1722.0,490.0,1057.0,517.0,3.725,261300.0,NEAR BAY,3.330754352030948,2.044487427466151,0.2845528455284553
-122.09,37.4,24.0,3983.0,1126.0,2645.0,1072.0,3.6742,275000.0,NEAR BAY,3.7154850746268657,2.467350746268657,0.2827014812955059
-122.08,37.39,44.0,1498.0,430.0,848.0,400.0,2.8438,307100.0,NEAR BAY,3.745,2.12,0.2870493991989319
-122.08,37.39,46.0,1115.0,248.0,543.0,248.0,3.2083,334300.0,NEAR BAY,4.495967741935484,2.189516129032258,0.2224215246636771
-122.07,37.39,30.0,1695.0,480.0,932.0,447.0,3.5045,352500.0,NEAR BAY,3.791946308724832,2.0850111856823266,0.2831858407079646
-122.07,37.39,37.0,1169.0,239.0,589.0,249.0,5.0131,330300.0,NEAR BAY,4.694779116465863,2.3654618473895583,0.204448246364414
-122.07,37.38,26.0,1272.0,306.0,562.0,284.0,4.5644,280200.0,NEAR BAY,4.47887323943662,1.97887323943662,0.240566037735849
-122.08,37.39,39.0,2210.0,483.0,1023.0,450.0,4.5833,342400.0,NEAR BAY,4.911111111111111,2.273333333333333,0.218552036199095
-122.1,37.39,31.0,1117.0,304.0,591.0,302.0,3.5909,353100.0,NEAR BAY,3.698675496688742,1.9569536423841056,0.2721575649059982
-122.1,37.39,36.0,1860.0,367.0,794.0,366.0,5.0871,354500.0,NEAR BAY,5.081967213114754,2.169398907103825,0.1973118279569892
-122.09,37.39,34.0,1508.0,483.0,774.0,443.0,2.7279,365600.0,NEAR BAY,3.404063205417607,1.747178329571106,0.3202917771883289
-122.09,37.39,36.0,1035.0,196.0,475.0,205.0,5.5385,359000.0,NEAR BAY,5.048780487804878,2.317073170731707,0.1893719806763285
-122.09,37.38,34.0,1959.0,342.0,849.0,357.0,6.2884,414700.0,NEAR BAY,5.487394957983193,2.3781512605042017,0.1745788667687595
-122.09,37.38,36.0,2587.0,416.0,1055.0,410.0,6.1995,407200.0,NEAR BAY,6.309756097560975,2.573170731707317,0.1608040201005025
-122.08,37.38,33.0,2771.0,659.0,1496.0,581.0,3.4042,353600.0,NEAR BAY,4.769363166953529,2.5748709122203097,0.2378202814868278
-122.08,37.38,36.0,857.0,156.0,448.0,168.0,5.0086,366700.0,NEAR BAY,5.101190476190476,2.6666666666666665,0.1820303383897316
-122.08,37.38,36.0,1199.0,198.0,485.0,199.0,5.0796,373400.0,NEAR BAY,6.025125628140704,2.437185929648241,0.1651376146788991
-122.08,37.38,36.0,782.0,130.0,348.0,128.0,6.828,383900.0,NEAR BAY,6.109375,2.71875,0.1662404092071611
-122.09,37.37,27.0,1269.0,186.0,464.0,182.0,6.8374,500001.0,NEAR BAY,6.972527472527473,2.5494505494505493,0.1465721040189125
-122.09,37.37,34.0,2165.0,355.0,776.0,339.0,5.2971,442100.0,NEAR BAY,6.386430678466077,2.2890855457227137,0.1639722863741339
-122.08,37.38,25.0,830.0,228.0,368.0,174.0,3.3917,342900.0,NEAR BAY,4.770114942528736,2.1149425287356323,0.2746987951807229
-122.07,37.37,22.0,3770.0,727.0,1657.0,762.0,4.8021,457500.0,NEAR BAY,4.94750656167979,2.174540682414698,0.1928381962864721
-122.07,37.37,30.0,2937.0,407.0,1097.0,407.0,7.9813,473500.0,NEAR BAY,7.216216216216216,2.6953316953316957,0.1385767790262172
-122.07,37.36,21.0,3244.0,426.0,1158.0,415.0,7.5,500001.0,<1H OCEAN,7.816867469879518,2.7903614457831325,0.1313193588162762
-122.06,37.36,34.0,1747.0,250.0,662.0,257.0,6.8268,500001.0,<1H OCEAN,6.797665369649805,2.575875486381323,0.1431024613623354
-122.07,37.36,28.0,4612.0,608.0,1686.0,567.0,10.0346,500001.0,<1H OCEAN,8.134038800705467,2.973544973544973,0.1318300086730268
-122.08,37.36,31.0,2717.0,376.0,1001.0,381.0,9.281,500001.0,NEAR BAY,7.131233595800525,2.627296587926509,0.138387927861612
-122.09,37.36,37.0,1550.0,238.0,805.0,250.0,5.0222,500001.0,NEAR BAY,6.2,3.22,0.1535483870967741
-122.09,37.36,37.0,2269.0,325.0,930.0,321.0,7.5274,500001.0,NEAR BAY,7.068535825545172,2.897196261682243,0.1432349052446011
-122.08,37.36,28.0,2181.0,284.0,728.0,238.0,8.2266,500001.0,NEAR BAY,9.163865546218489,3.0588235294117645,0.130215497478221
-122.06,37.35,30.0,2040.0,294.0,787.0,278.0,8.758,500001.0,<1H OCEAN,7.338129496402877,2.8309352517985613,0.1441176470588235
-122.07,37.34,33.0,1208.0,198.0,495.0,216.0,5.4659,500001.0,<1H OCEAN,5.592592592592593,2.2916666666666665,0.1639072847682119
-122.07,37.34,35.0,1172.0,184.0,512.0,175.0,7.3561,500001.0,<1H OCEAN,6.6971428571428575,2.9257142857142857,0.1569965870307167
-122.07,37.35,35.0,1447.0,205.0,619.0,206.0,9.8144,500001.0,<1H OCEAN,7.024271844660194,3.004854368932039,0.1416724257083621
-122.07,37.35,35.0,1579.0,210.0,570.0,196.0,8.5888,500001.0,<1H OCEAN,8.056122448979592,2.9081632653061225,0.1329955668144395
-122.08,37.35,35.0,1347.0,207.0,548.0,189.0,7.7068,500001.0,NEAR BAY,7.126984126984127,2.8994708994708995,0.153674832962138
-122.07,37.34,30.0,1851.0,238.0,631.0,236.0,10.1007,500001.0,<1H OCEAN,7.843220338983051,2.6737288135593222,0.1285791464073473
-122.08,37.34,23.0,2597.0,335.0,922.0,338.0,10.5142,500001.0,<1H OCEAN,7.683431952662722,2.727810650887574,0.1289949942241047
-122.08,37.34,28.0,1643.0,216.0,594.0,205.0,12.367,500001.0,<1H OCEAN,8.014634146341463,2.897560975609756,0.1314668289713937
-122.08,37.35,33.0,2398.0,317.0,832.0,314.0,10.3591,500001.0,NEAR BAY,7.6369426751592355,2.64968152866242,0.1321934945788156
-122.1,37.38,37.0,4167.0,612.0,1577.0,597.0,7.5655,500001.0,NEAR BAY,6.9798994974874375,2.641541038525963,0.1468682505399568
-122.1,37.37,37.0,2511.0,354.0,945.0,348.0,8.3924,500001.0,NEAR BAY,7.2155172413793105,2.7155172413793105,0.1409796893667861
-122.1,37.37,40.0,2224.0,354.0,929.0,345.0,8.1064,500001.0,NEAR BAY,6.446376811594203,2.692753623188406,0.1591726618705036
-122.11,37.37,22.0,1477.0,195.0,520.0,187.0,10.3329,500001.0,NEAR BAY,7.898395721925134,2.7807486631016043,0.1320243737305348
-122.11,37.38,36.0,3598.0,500.0,1296.0,533.0,7.8177,500001.0,NEAR BAY,6.75046904315197,2.431519699812383,0.1389660922734852
-122.11,37.38,22.0,3638.0,719.0,1329.0,650.0,5.0804,500001.0,NEAR BAY,5.596923076923077,2.0446153846153847,0.1976360637713029
-122.11,37.37,49.0,1068.0,190.0,410.0,171.0,7.2045,500001.0,NEAR BAY,6.245614035087719,2.3976608187134505,0.1779026217228464
-122.12,37.37,18.0,1617.0,231.0,555.0,222.0,8.9021,500001.0,NEAR BAY,7.283783783783784,2.5,0.1428571428571428
-122.11,37.4,31.0,2836.0,490.0,1138.0,481.0,4.9519,500001.0,NEAR BAY,5.896049896049896,2.365904365904366,0.1727785613540197
-122.11,37.39,36.0,1660.0,261.0,655.0,249.0,6.3967,500001.0,NEAR BAY,6.666666666666667,2.630522088353413,0.1572289156626506
-122.1,37.39,35.0,2471.0,349.0,881.0,342.0,7.6229,500001.0,NEAR BAY,7.2251461988304095,2.576023391812865,0.141238365034399
